,x,y
1815,-1.640784,-0.19272123
1816,1.7872638,-0.33369768
1817,-0.08486253,-0.58565646
1818,0.26565936,0.14961945
1819,0.027209565,-0.23259741
1820,-0.07855187,-0.5431171
1821,-0.071819834,0.7720373
1822,-0.42715025,0.3118436
1823,0.24780016,0.5707996
1824,0.87004715,-0.86025286
1825,-0.07125865,-0.20289665
1826,-0.8569388,1.3474499
1827,0.07075317,-0.20989802
1828,-0.45475745,-0.67577374
1829,-0.1982236,-1.2378895
1830,-1.6228452,-0.75186884
1831,0.7171007,0.74648476
1832,0.39148575,-0.549229
1833,0.69522333,-1.0107996
1834,-1.626927,-0.11786034
1835,1.2779502,0.34827486
1836,0.42119545,-0.539554
1837,-0.053670976,0.79771566
1838,0.9985896,0.6262012
1839,-0.8035532,-0.73541516
1840,0.7001257,0.72962046
1841,-0.01785317,-0.2273433
1842,0.619771,-0.033264827
1843,0.32102287,-0.21733163
1844,0.5515818,-0.2925347
1845,0.06880366,-0.18118761
1846,0.2516977,0.6092827
1847,0.063062795,-0.18998331
1848,0.49648827,0.824016
1849,0.8002769,0.65574384
1850,1.0398061,-0.097867124
1851,-0.19886287,-1.2304244
1852,1.5736098,-1.0344578
1853,0.14191878,0.14989416
1854,-1.1356008,-0.8833605
1855,1.0522078,-0.039838556
1856,-1.0464052,1.1715798
1857,0.057436172,-0.5908758
1858,0.15232462,0.13530245
1859,0.24120346,1.4901966
1860,-0.9084068,-0.077154525
1861,0.25868735,-0.5838947
1862,0.5959265,-1.2684559
1863,1.0682153,1.2653879
1864,-0.38508,-0.19149809
1865,1.2958579,-0.563037
1866,-0.3909066,-0.19698489
1867,-1.6258783,-0.12843922
1868,1.6348425,0.61857045
1869,-0.56239486,1.4179009
1870,1.3048284,1.1022588
1871,0.7602184,0.7099114
1872,-0.031998493,0.2038879
1873,0.6427747,-0.04895702
1874,0.515986,0.25092965
1875,0.95461327,-0.031023053
1876,-1.2849264,0.014957501
1877,0.6076532,0.22829099
1878,-0.37005213,-0.41550952
1879,0.24389248,-1.0151691
1880,0.08074622,-0.17214358
1881,0.9628431,-1.6674937
1882,-0.84411263,-0.55734915
1883,-0.08688488,0.77060884
1884,-0.9269826,-0.06207491
1885,0.22874707,-1.2086369
1886,-0.46069726,0.31771454
1887,-0.3493093,0.929898
1888,-0.34583467,0.92912287
1889,-0.42572758,-0.49449846
1890,-0.16869915,-0.15230295
1891,-0.51957446,-1.2449499
1892,0.33558044,0.1157537
1893,0.017753294,-0.57408655
1894,-0.9274835,-0.061081477
1895,1.2285763,0.4505067
1896,0.14134185,0.3782478
1897,-0.50957364,-1.2602438
1898,1.0066836,-0.19261777
1899,-1.1965684,-0.72781825
1900,0.5085564,-0.36692545
1901,-1.5159225,-0.9796016
1902,0.8784549,-0.84807825
1903,0.43321818,-0.5386634
1904,-0.29059413,1.4574227
1905,-0.17071094,-0.15121153
1906,1.7890285,-0.53084403
1907,0.4389095,-1.1795938
1908,-0.67670983,-0.9571355
1909,-0.84555703,-0.55240476
1910,-0.51392543,-1.2673975
1911,-0.35078424,-0.4080075
1912,-0.18290715,-0.14817779
1913,-1.5126582,-0.9841862
1914,-0.74744093,1.3790587
1915,1.7493289,-0.7069845
1916,-0.42718205,-0.6928238
1917,0.25605348,0.7541428
1918,-0.08476907,0.6938748
1919,0.6157113,-0.08439572
1920,0.96168053,0.17199305
1921,-1.4154478,0.82601434
1922,0.38939983,-0.2543323
1923,1.0114772,-0.045179013
1924,-0.3817344,0.94008744
1925,-0.451857,-0.68596005
1926,1.0880529,0.57252604
1927,-1.4094334,-0.040335316
1928,0.11853963,0.72362894
1929,1.7203331,-0.08606637
1930,0.00086935656,0.6953286
1931,-0.35307673,-0.41508135
1932,0.9300387,-0.9225027
1933,-0.171518,-0.1482378
1934,-0.68640536,-1.7454143
1935,0.2804592,1.5090637
1936,-0.5444034,0.29182667
1937,-0.40225056,-0.20779006
1938,-1.5128111,-0.98398495
1939,0.018448858,-0.57224995
1940,-0.25591826,1.5099825
1941,-0.500838,-1.2360097
1942,-0.8295212,-0.49416825
1943,0.6897849,-1.014302
1944,-0.36687264,-0.4136241
1945,-0.09183967,0.19614935
1946,1.8114507,-0.019251134
1947,1.0656986,1.2671871
1948,-1.1641834,-0.015843108
1949,0.5529565,0.80344427
1950,0.9400731,-1.6677468
1951,0.5702761,0.03059688
1952,0.22026734,-0.58867955
1953,-0.8562466,0.7097266
1954,-1.6784772,-0.29265034
1955,-0.32145208,-0.69425064
1956,-0.9138512,-0.18843779
1957,0.5689682,0.031310637
1958,-0.01760717,-0.22352295
1959,-0.77005506,-0.8298693
1960,-0.27763796,1.5283135
1961,-1.1639723,-1.4138801
1962,-0.19520871,-1.2433442
1963,0.3257355,0.11898933
1964,1.0642294,-0.7318706
1965,1.48576,-0.15415329
1966,-0.0055352664,0.69762176
1967,-0.8611752,0.2636774
1968,0.62352663,1.4557573
1969,-0.4318602,0.3166443
1970,-0.05127932,0.19558984
1971,-0.88869184,-1.6279483
1972,1.3442065,-0.5963432
1973,0.41703752,-0.5422657
1974,-1.2161677,-0.67027366
1975,0.49140334,-0.36991873
1976,0.06610192,-1.8162127
1977,-0.0044943034,0.20121184
1978,0.25203374,-1.1509441
1979,-0.08393132,0.20152152
1980,-0.18029799,0.19400434
1981,0.9402289,-0.039901
1982,-0.94306123,0.7373209
1983,0.5245424,0.8147921
1984,0.7303499,-1.0007721
1985,0.063510105,-1.8298104
1986,0.0925085,-0.17249176
1987,-0.9085973,-0.09752909
1988,-0.4335283,0.31759048
1989,-0.22504093,1.4695244
1990,0.42664993,0.7669741
1991,-0.44873482,-0.4363487
1992,-0.46356338,0.3194715
1993,-0.44362494,-0.111753434
1994,0.32038978,-0.22769077
1995,-1.153569,1.0853268
1996,0.47065595,-1.3652478
1997,-0.41728315,-0.65185887
1998,-0.4362918,-1.8238838
1999,-1.0882692,-0.62109774
2000,0.022706212,-0.19250114
2001,0.1753308,0.13735993
2002,-0.78706205,0.76394546
2003,-0.031164965,0.8462747
2004,-1.072158,0.6235595
2005,0.4077333,-0.54414797
2006,-0.05107325,0.80409634
2007,-1.6480756,-0.11494296
2008,-0.16257526,-0.15252759
2009,1.0334389,-0.7893284
2010,-1.3534691,-1.178131
2011,0.5650503,-1.842832
2012,0.37739003,0.1020827
2013,-0.44264752,0.3161721
2014,-0.43008187,0.31720802
2015,0.49631044,0.82405686
2016,-0.5927671,0.26876745
2017,-1.6741843,-0.6321527
2018,1.183804,1.2183818
2019,0.081819594,1.5329341
2020,-0.08417871,0.18822706
2021,-0.47832102,-1.8211583
2022,-0.91226363,-0.07042644
2023,0.18037322,0.13924886
2024,-1.1497322,0.52689046
2025,-0.42744964,-1.2995272
2026,0.4152641,-0.54027146
2027,-0.16133174,-0.904334
2028,0.1762894,-0.28460008
2029,1.0538943,-1.6240373
2030,0.23991892,-0.26258844
2031,0.03427156,-0.5703734
2032,-1.0165563,0.80531955
2033,-0.40440437,-0.504466
2034,0.56290764,-0.75042623
2035,0.6546888,0.74332124
2036,-1.6800268,-0.2988599
2037,-0.79105985,0.7659491
2038,0.124457814,-0.17313263
2039,-0.60920656,0.28787073
2040,1.276735,-0.5654397
2041,-0.11420524,-0.17260088
2042,0.8183971,0.65046465
2043,-0.54548687,-1.2230383
2044,-0.1742386,-0.15090966
2045,1.2893339,0.2903593
2046,-1.275694,-0.57557833
2047,-0.86654896,0.04673428
2048,-0.20554662,-1.2809879
2049,0.39984813,-0.54620034
2050,-1.6923527,-0.49992105
2051,-1.64933,-0.11435167
2052,1.7498429,-0.7077384
2053,0.070212856,-0.17709611
2054,-0.62761515,-0.293414
2055,1.4971241,0.65954894
2056,1.6991829,-0.12036764
2057,-0.8305431,-0.47058907
2058,-1.0901186,-0.98882425
2059,-0.0110091595,-0.5522376
2060,-0.08232152,0.19797334
2061,0.02231984,-0.5598599
2062,-0.758628,1.3739244
2063,-0.021813607,-0.6703125
2064,1.7232907,-0.8245797
2065,-0.13174811,-0.8794565
2066,0.86563236,-0.92970055
2067,-0.5735679,-1.2091303
2068,-0.08817428,0.1913186
2069,0.054974057,-0.1958105
2070,0.07918639,1.5345671
2071,0.3960547,-0.5457357
2072,0.6149973,-1.2892843
2073,-0.52069205,1.44492
2074,-1.5154905,-0.98200107
2075,0.16348648,0.18954977
2076,-0.07388463,0.1880796
2077,0.688355,-0.1266708
2078,-0.011067752,-0.20518959
2079,1.1554677,1.234339
2080,-0.34469733,0.9310436
2081,1.5380691,0.7836148
2082,1.5616523,-1.0583439
2083,-0.1053544,-0.18560745
2084,1.0547796,0.52578926
2085,0.27925298,-0.21046536
2086,-0.86473733,-0.64407766
2087,-1.4107333,0.21603242
2088,-0.39271867,-1.8249035
2089,0.5688364,0.24099979
2090,1.5585788,0.73769855
2091,-0.05661817,0.18924512
2092,0.0972409,0.613703
2093,-0.47942802,0.31316596
2094,0.7314514,-0.31198993
2095,-0.077397384,0.19990958
2096,1.5503008,0.7291364
2097,0.10129135,-0.32545236
2098,0.09053831,0.63141966
2099,0.54146385,0.26186138
2100,0.24900264,0.7511344
2101,1.2769828,0.30821753
2102,-0.20059435,-0.48665962
2103,0.68078125,0.7389998
2104,1.0663397,0.58159536
2105,0.46086204,0.8764227
2106,1.418472,-1.3124969
2107,-1.6269245,-0.11785023
2108,-1.3570673,-1.1736187
2109,-0.673583,-0.15329525
2110,-1.2443568,0.04601792
2111,-0.1320643,-0.8796195
2112,-0.45748776,-0.6880125
2113,1.7433316,-0.69959277
2114,0.5193743,0.81477433
2115,0.07170427,1.5352764
2116,-1.6735021,-0.6344082
2117,0.70286727,-0.10129846
2118,0.81668365,0.65114534
2119,-1.5140961,-0.9823074
2120,-0.19397774,-0.13839784
2121,-0.16159752,-0.15166554
2122,-0.10799797,-0.18017903
2123,1.6159612,-0.97470003
2124,-0.20105924,-1.2278408
2125,1.4703517,-1.1807746
2126,1.7762245,0.35259947
2127,0.0784581,-0.17383613
2128,0.4048833,1.4028695
2129,-0.5531303,-1.7968619
2130,1.7494526,-0.705029
2131,0.33544397,-0.57954884
2132,-1.5163734,-0.97872186
2133,1.5840095,-1.0183595
2134,-0.93302417,-0.1597173
2135,0.5418112,0.26175186
2136,-1.1406109,-1.4260015
2137,-0.61466324,-1.1991339
2138,1.3656058,-0.56165725
2139,-0.08126286,-0.53915346
2140,0.86350447,-0.9630714
2141,1.6105992,0.65045375
2142,1.2267581,0.4512428
2143,-1.6579415,0.09944204
2144,0.015159927,0.6541982
2145,0.7487092,1.3794587
2146,0.23959465,-1.236559
2147,0.5506273,0.24975944
2148,-0.012919353,-0.5482988
2149,0.60894126,0.23240659
2150,0.23692453,0.5392191
2151,-0.35936895,-0.4135405
2152,-0.8896123,-1.6273134
2153,0.6132426,-1.81189
2154,0.048884895,-0.57197535
2155,1.074082,-0.68490326
2156,-0.52547646,-1.2470847
2157,-0.39242488,-1.2776346
2158,0.42009026,-0.5430288
2159,-0.44926462,-0.68784267
2160,-0.05695427,-0.17215344
2161,-0.39888573,-0.18153413
2162,0.31214064,1.5281742
2163,-0.061535425,0.2102372
2164,-0.2829512,-0.7043125
2165,1.0188551,-0.8020161
2166,0.55416816,-1.2002299
2167,-0.020903982,0.70904845
2168,-0.08559063,0.8548917
2169,-0.40291047,-0.53914696
2170,-1.6436315,-0.70230037
2171,0.19020857,-0.2935604
2172,0.17743947,0.1364347
2173,-0.5825143,-0.19702993
2174,0.6037648,-1.2818459
2175,-0.10018641,-1.0491884
2176,0.38607308,-1.1408578
2177,0.40492558,1.4028697
2178,-1.4797846,0.6751376
2179,0.5526378,0.24875216
2180,1.7926006,0.30648035
2181,-0.4284774,0.3164164
2182,-0.16823629,-0.15182483
2183,-0.20325375,-0.1440951
2184,-0.31766546,0.9327859
2185,0.3971215,1.4484497
2186,-0.766505,-1.7000428
2187,-1.6182499,-0.14686285
2188,0.23964642,-0.2664298
2189,0.28704828,1.513607
2190,-0.35792336,-0.18663363
2191,-1.0569117,1.164207
2192,1.4848366,-0.17036006
2193,1.8096458,0.2653965
2194,0.56928664,-1.2739456
2195,-1.4166785,0.28370127
2196,-0.17403646,-1.8836606
2197,-0.4460019,-1.8228372
2198,1.2191312,0.48726082
2199,-0.48772946,0.3095842
2200,1.0775094,-1.6004348
2201,-0.5757014,-0.17845108
2202,0.41267055,-0.24359573
2203,0.86107975,-0.9455558
2204,0.5926079,-0.2760439
2205,-0.88964444,-1.6266218
2206,-0.123473674,-0.9388105
2207,1.7841028,-0.34761664
2208,-0.3530366,0.93224645
2209,0.35641083,0.103204526
2210,-0.26177108,1.4702979
2211,0.82485086,1.3196589
2212,0.063515425,-1.4420097
2213,0.9078356,-0.8097638
2214,-0.19760261,-1.2300576
2215,1.7727698,0.3518836
2216,1.3202881,1.0890418
2217,-0.074958764,0.19490418
2218,-0.19083884,-0.14187273
2219,1.101489,-1.5909929
2220,1.1945989,-0.57500225
2221,0.75186676,-0.09620434
2222,-1.263557,-1.2913268
2223,-1.6386467,-0.22203378
2224,0.5430127,-1.843423
2225,-0.67856383,1.3951279
2226,-0.029524017,-0.5335317
2227,-0.70470136,-1.1531844
2228,1.7882469,-0.5339257
2229,0.14382252,1.5019758
2230,-0.032986604,0.81158066
2231,1.5736718,0.70033926
2232,-0.5692354,0.30016586
2233,-0.38354883,-1.2889539
2234,0.56696486,0.24334961
2235,-0.4850994,-0.2481247
2236,-1.0378916,-1.5554587
2237,-0.6143157,0.29305375
2238,-0.57317793,0.2947346
2239,0.037869122,-0.570803
2240,0.47111788,0.27687922
2241,1.338267,-0.6019367
2242,0.95877415,0.65993375
2243,-0.09253708,0.19544016
2244,-0.042975858,-0.61972606
2245,0.28594518,-1.1247333
2246,-0.9236469,-0.15783913
2247,0.64962375,-0.051376037
2248,0.35093907,-1.211792
2249,-0.51603806,-0.45426232
2250,-0.0051891147,-0.55677146
2251,0.3941165,-0.54905516
2252,-0.33963656,0.92540514
2253,1.2920647,0.28825057
2254,-0.467,-1.302549
2255,0.24217863,-1.2379643
2256,1.0188594,-0.024340594
2257,1.044982,-0.056412954
2258,0.65364224,1.4365947
2259,0.49231002,-1.8595048
2260,-0.20139475,-0.14374277
2261,-0.40536478,-0.5353969
2262,-0.3638601,-0.35730097
2263,0.23501171,1.4830477
2264,0.4010583,-0.54269916
2265,0.10588974,1.5271107
2266,0.109327756,-0.1709043
2267,-0.19148085,-0.13955842
2268,-0.28047723,-0.4467014
2269,-0.13080743,-1.8885206
2270,-0.032764528,-1.8789923
2271,-0.023900818,-0.6320908
2272,0.1547051,0.1268488
2273,0.2518755,-1.883086
2274,0.5029459,-0.25905535
2275,0.5418318,-0.27867395
2276,0.493857,-0.34162804
2277,0.76008815,0.7099288
2278,1.0188609,-0.024341993
2279,0.08312598,-0.17250015
2280,-0.91412205,-0.38060483
2281,0.31048656,0.13248554
2282,-0.010411676,0.5577667
2283,0.61003333,0.23070289
2284,-0.20056848,-0.14400406
2285,0.94022775,-0.9155264
2286,-0.444324,-0.68783206
2287,0.5686333,-0.0015443977
2288,-0.886962,-0.42619953
2289,-0.654218,0.2859035
2290,-1.1233478,0.7164534
2291,-1.4544445,0.7173957
2292,-0.022756774,-0.84113646
2293,-0.8127477,-0.73705876
2294,1.6568148,-0.153461
2295,0.51165336,-0.2976113
2296,-0.08296137,0.86818045
2297,-0.07811462,0.18346095
2298,-0.18459387,-0.14379312
2299,0.11306331,-0.17597437
2300,-0.2525934,-1.86885
2301,0.12568255,-0.16945787
2302,-0.22685957,-0.14315242
2303,1.007863,0.6857011
2304,-0.2785906,1.4700906
2305,-0.17035185,-0.15171991
2306,1.4710101,-1.1669862
2307,-0.4698871,-0.68211234
2308,0.34848,-0.2722605
2309,0.54748183,-1.8448081
2310,0.49826127,0.8171926
2311,1.0465512,-0.067446806
2312,-0.04157635,-0.75589687
2313,1.3130783,-1.4372351
2314,-0.444759,-0.68517315
2315,-0.08169453,-0.5373402
2316,0.42000628,0.72734195
2317,1.0101503,1.284406
2318,0.19860667,1.3745153
2319,-0.0012731433,-1.8761423
2320,0.49384815,-1.8587636
2321,-0.110401,-0.5372941
2322,-1.5277535,0.5753744
2323,0.1676254,-0.29846567
2324,0.18051794,-0.28614524
2325,-1.025606,-0.66350025
2326,-0.16374423,-0.15153489
2327,-0.42965862,0.3251533
2328,-0.23298098,1.4698175
2329,0.90809566,-0.7988596
2330,1.7895772,-0.53236645
2331,0.92925215,-0.0060181855
2332,1.447655,0.036882155
2333,-0.87463194,-0.23590973
2334,0.49024427,-0.9681401
2335,0.23957483,1.4941983
2336,0.98612005,-0.038336717
2337,-1.098861,0.89861274
2338,-0.3417526,0.92849916
2339,-1.008755,-1.5770177
2340,0.043361112,-0.5757482
2341,0.15817867,-0.6174442
2342,-1.3171402,-1.2386909
2343,0.25198135,-0.27665013
2344,0.3835845,-0.55328465
2345,0.2320267,-0.586774
2346,0.3629032,0.10449605
2347,0.6250623,1.4554313
2348,-1.008261,1.2110374
2349,-0.93697226,-0.06007701
2350,-0.60741615,-1.183285
2351,0.37774593,-0.262885
2352,0.09262869,-0.17114106
2353,1.3534846,-0.57618713
2354,-0.03589842,-0.22837315
2355,-1.1738092,-1.4074061
2356,-1.2202125,-0.69184047
2357,0.1548592,0.13667627
2358,0.10127184,0.71908206
2359,0.25329378,-1.879547
2360,0.4913754,-1.8602471
2361,0.8174547,0.6507269
2362,-0.013664468,0.19831271
2363,1.7835408,-0.3484047
2364,-0.23574883,-1.8632542
2365,-0.090822875,0.19526722
2366,-0.4834342,0.30921268
2367,-0.90837115,-0.082961276
2368,1.8064821,-0.015546348
2369,0.6823909,0.73202246
2370,-0.7422712,0.8121842
2371,-1.351975,-1.1798154
2372,-0.428868,0.3150965
2373,-1.213688,0.010267821
2374,-0.39321545,-1.2693379
2375,-0.82317764,0.7417417
2376,0.18679999,0.13618836
2377,-0.040986396,-1.8779458
2378,-0.034455102,0.6648749
2379,1.2482773,0.40282583
2380,-1.6761757,-0.027567828
2381,0.6227946,0.76105535
2382,-0.8415455,-0.5416501
2383,-0.50867975,0.9865088
2384,-1.6618868,0.07598065
2385,-0.3786169,-0.19155875
2386,0.34611365,0.11222706
2387,-1.4871006,0.6703087
2388,0.6420014,1.4468025
2389,0.5702455,0.23881216
2390,-1.0486976,0.7290452
2391,-0.6685511,-0.73686427
2392,-1.2162051,-0.6702069
2393,1.5483756,0.732119
2394,1.3213006,1.090023
2395,0.2737015,0.16103871
2396,1.135155,0.49709418
2397,0.24776398,-1.8826599
2398,-0.1789787,0.1916599
2399,-1.6625032,0.07242041
2400,-0.78352666,0.28527272
2401,0.8724087,-0.9068112
2402,-0.20368734,-1.2117405
2403,0.72127104,0.74111724
2404,1.4682631,-1.1707124
2405,-1.1648928,1.0776659
2406,-0.2687066,1.4523457
2407,-0.7075193,1.3840026
2408,0.26670417,-0.5820999
2409,1.0103737,-0.19057907
2410,0.34495986,-1.8976393
2411,0.8036883,1.2943816
2412,-0.92766774,-0.1631041
2413,-0.37957773,-0.1185141
2414,0.0049313,-0.78847593
2415,-1.6583381,0.09725687
2416,0.54001063,-0.27724922
2417,-0.38653755,-0.115038976
2418,0.06497163,-0.23293693
2419,-0.21373367,-0.14404298
2420,-1.1559418,0.77751404
2421,-0.32895634,-0.36694753
2422,-0.07420118,0.18848579
2423,0.4117992,-0.5411436
2424,0.7325494,0.739534
2425,-0.5130366,0.3069494
2426,1.1935548,1.207095
2427,-0.5759095,-0.17836711
2428,0.7496277,-1.2863531
2429,-0.25539038,1.5058689
2430,-0.6288235,0.2908348
2431,-0.44621465,-0.68929917
2432,-0.21526189,-1.2784005
2433,0.1906614,-0.7386569
2434,-0.9035152,-0.103387564
2435,-1.119995,-1.4664963
2436,-0.028999569,0.20234929
2437,1.7477251,-0.7102834
2438,-0.41085553,-0.26276603
2439,-0.11491878,-0.9242461
2440,-1.1464888,1.1057199
2441,0.093069464,-0.17149705
2442,-0.43583634,-0.6911209
2443,0.1260997,1.5305667
2444,-1.6828156,-0.3615425
2445,-0.06450674,0.19851886
2446,0.006145796,-0.5736932
2447,0.09255041,-0.17241137
2448,-0.030440625,0.8658876
2449,0.6830274,-0.08334184
2450,-0.7714688,1.3640969
2451,-0.19632098,-1.2223784
2452,0.16154124,-0.20217025
2453,0.57753193,-0.2774725
2454,-0.041802093,-0.22000921
2455,0.6610381,-0.09326106
2456,1.5580627,0.71329105
2457,0.7630118,0.7190687
2458,-0.02913159,0.20122476
2459,0.9353315,-0.003564848
2460,-1.1261895,1.1200187
2461,0.2630487,-1.8866056
2462,-1.6562119,0.10688738
2463,0.7314414,0.7433275
2464,-0.033101443,0.67251825
2465,0.049071264,-0.57513344
2466,0.15434223,0.12858488
2467,-1.6816734,-0.37433204
2468,0.37967506,-0.55149144
2469,1.5519688,0.7363307
2470,1.522747,0.85066956
2471,0.3778836,-0.5527599
2472,-0.21268305,-0.14415091
2473,0.7535865,1.3897635
2474,-0.86066926,1.344159
2475,-0.81677264,1.3580483
2476,-0.2860876,1.4564813
2477,0.6180229,1.462105
2478,-0.16798176,0.19084184
2479,0.16708694,0.19189385
2480,0.22424823,-1.2405298
2481,-0.6255171,-1.7668575
2482,0.5571793,0.24792089
2483,0.5472052,0.2594993
2484,0.53053993,-1.0344664
2485,0.23044492,0.171847
2486,1.042253,0.109163776
2487,0.112549156,-0.17412318
2488,-1.145131,-1.418651
2489,0.45027655,-1.1788591
2490,-1.6615925,0.07543384
2491,-0.34721565,-0.41251636
2492,0.5958862,0.23621953
2493,-0.54581,-1.2230381
2494,0.08353797,-0.1709391
2495,0.8101987,-0.08540997
2496,0.38507327,-0.5499554
2497,-0.5781536,-1.2077416
2498,-0.34629437,0.92862105
2499,0.6478376,1.4324642
2500,-0.41036698,-0.5737986
2501,-0.64577705,-0.98011875
2502,-1.4907001,0.6651035
2503,-0.0112788705,0.5888187
2504,-0.115134425,-0.85045254
2505,-0.63233685,-0.13936594
2506,0.14082882,0.14478447
2507,-1.6616343,0.079403855
2508,-0.4586643,-0.6892609
2509,-1.0481436,-1.521579
2510,-0.5271017,-0.3405398
2511,-0.19121899,-0.13998137
2512,1.1199932,-0.5919801
2513,0.22036445,0.5708393
2514,1.0539542,-0.04609663
2515,-1.2160152,-0.6705062
2516,-0.18339296,-0.14733788
2517,-1.1910659,1.0501938
2518,0.29452857,-0.5845383
2519,-0.41450554,-0.56367266
2520,1.8137287,0.11324054
2521,0.075342365,-0.17701846
2522,-0.38985288,-0.19802861
2523,0.7002652,-0.29924273
2524,0.20307624,-0.6904817
2525,-0.07541674,0.84388345
2526,0.22802289,0.15646599
2527,-0.016705101,0.85258996
2528,0.7073555,-0.095841326
2529,-1.461436,-0.3435348
2530,0.9678456,0.17493978
2531,1.5503383,0.748452
2532,0.2792268,0.15721208
2533,0.9737466,-1.6636654
2534,-1.239965,-0.6411276
2535,-1.1106932,-1.4864613
2536,1.7882409,-0.5344632
2537,-0.21790704,-0.52611417
2538,1.737655,0.45680925
2539,1.1897873,-0.6105428
2540,-0.35798222,0.93374735
2541,1.1493219,-0.5726833
2542,0.49648905,0.82401663
2543,-0.26015672,-0.43839622
2544,0.5231773,-0.29869705
2545,-0.26260194,1.4961913
2546,0.4093329,1.4199784
2547,-0.45235628,-0.68766075
2548,-0.5208057,1.4448884
2549,0.27785173,-0.5818229
2550,-0.4245351,-0.6872848
2551,0.40139255,-0.54530114
2552,-0.19249411,-0.13891174
2553,0.12748739,-0.15741475
2554,-0.7425821,-0.826205
2555,1.0144453,-0.1720091
2556,-0.25749075,-1.8694774
2557,1.7799889,-0.34031084
2558,0.5015071,-0.2982005
2559,0.4058282,-0.27514526
2560,-0.51276594,0.302274
2561,0.55188227,-0.2718269
2562,0.5457605,0.028366145
2563,0.5387143,0.25778335
2564,-0.26708853,-0.4237175
2565,0.72603244,0.7444767
2566,0.92809296,0.6539877
2567,0.008024821,-1.8747258
2568,0.2640128,-1.8872098
2569,-1.6352943,-0.12602805
2570,-1.241121,-0.634574
2571,0.2785278,-0.58845437
2572,1.5464913,0.74565154
2573,1.1491543,0.56672716
2574,0.2520132,-1.102014
2575,1.4346207,-1.253537
2576,1.0031762,-0.042760413
2577,0.81061935,0.67888784
2578,-0.07510148,0.18750851
2579,-0.08088685,0.1847262
2580,0.17336507,0.13335393
2581,-0.48350078,-0.21626043
2582,-0.80796945,-1.1679426
2583,0.25081965,0.15128337
2584,-0.2723426,-0.69751996
2585,-0.7353268,0.8210971
2586,-0.7825416,-0.7636271
2587,-0.50988793,-1.235159
2588,0.7872933,0.6572797
2589,0.19888496,-1.2179685
2590,0.6836565,0.7319034
2591,0.49324578,0.82189554
2592,0.7575595,1.3893393
2593,-0.078255795,0.1893013
2594,0.15094256,-0.17849502
2595,0.7996065,0.6562064
2596,1.5384848,0.7827944
2597,-1.121443,0.67728454
2598,0.12070647,-0.16183843
2599,1.2814265,-1.422368
2600,1.2378794,-1.4519885
2601,0.09351049,-0.1717645
2602,-1.5277381,0.57540506
2603,1.7844757,-0.346789
2604,0.2864295,-1.2725908
2605,0.36763707,-0.5562305
2606,-0.1925483,-0.1387965
2607,-0.026470672,-0.8374931
2608,-0.026193809,-0.53710204
2609,0.21963058,-1.2273847
2610,-0.2268291,-1.8660547
2611,-0.42697212,-0.6976361
2612,1.1665953,-0.5361664
2613,-0.8521633,-0.5059789
2614,1.7482436,-0.7101977
2615,0.97139984,0.64475596
2616,1.7841694,0.32986155
2617,-0.12643482,-0.7647144
2618,-0.04424719,0.81766385
2619,0.14818473,0.17099392
2620,0.4589248,-1.1766211
2621,0.1802924,0.14836147
2622,1.7783107,0.34636867
2623,-0.19801308,-1.2244993
2624,0.29883018,-0.21287923
2625,-1.6836346,-0.59627944
2626,-1.2785124,-0.62196136
2627,-0.061968394,0.5347281
2628,-0.08271449,-0.18047431
2629,0.18705103,-1.2132738
2630,-0.08611086,0.19480921
2631,-1.6686924,-0.35885635
2632,0.022658754,-0.5742959
2633,0.15685958,-0.19711544
2634,1.0183331,-0.2842529
2635,0.3942937,-0.5481025
2636,1.1611462,1.2312828
2637,-0.45390075,-0.67871875
2638,-0.22813556,-1.8645612
2639,-1.1458018,-0.9143246
2640,-1.0819105,-0.6188293
2641,-1.2512032,0.3538421
2642,0.24778107,-1.8827091
2643,-1.458945,-1.0508466
2644,-0.14588958,-0.8883922
2645,0.6424798,1.446776
2646,0.5103731,-0.28767547
2647,0.52034366,-0.2986136
2648,1.0168903,-0.13358182
2649,0.35824946,0.10154593
2650,-0.2136764,-1.2270838
2651,0.01354534,0.65836513
2652,-0.5950042,0.26599097
2653,-0.21377829,-0.14362021
2654,-0.5936318,-1.7763991
2655,-1.4929672,0.6614639
2656,-0.30442008,-0.3923565
2657,-0.18287636,-0.14756708
2658,1.8197458,0.020013485
2659,0.046714384,-0.20395218
2660,1.2745538,-1.4294431
2661,-0.10596332,0.18622676
2662,-0.18285686,-0.14818422
2663,-0.28566608,1.4568722
2664,-0.19735527,-0.14210069
2665,-1.4911788,0.6643092
2666,1.7218903,-0.8283248
2667,-0.60273075,0.27710092
2668,-1.1535774,1.0853204
2669,-0.72945803,0.82534623
2670,-1.5190246,-0.9762133
2671,-0.17384507,-0.15100433
2672,-1.0057027,1.2153201
2673,-1.4502847,0.7220846
2674,0.15985446,0.16871043
2675,-0.4056266,-0.5674052
2676,0.86851215,-0.96273434
2677,1.2894706,1.1172253
2678,-0.39009422,-0.18680549
2679,-1.5142756,-0.9819215
2680,0.37237892,0.102133155
2681,0.20104161,-0.5882012
2682,0.030549094,-0.22249267
2683,0.18470542,-0.74380493
2684,0.39051482,-0.5506238
2685,1.0527403,-0.042016856
2686,1.3047066,0.27881953
2687,0.6228968,1.4563056
2688,0.3762581,-0.5586518
2689,-0.19751772,-0.14179981
